imVKRncBfPPrtQ4PmOaW,2021-01-28T00:00:28.845Z,lcsmcap01,log_weblogic_AdminServer,#### <Info> <Diagnostics> <cwn15aiopslcsmcap01> <AdminServer> <[ACTIVE] ExecuteThread: '24' for queue: 'weblogic.kernel.Default (self-tuning)'> <<WLS Kernel>> <> <b2a01c3c-2ee5-4376-a648-e556046a9b16-000001fb> <92> <[severity-value: 64] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-320144> <Size based data retirement operation started on archive EventsDataArchive.> 
i2VKRncBfPPrtQ4PmOaW,2021-01-28T00:00:28.845Z,lcsmcap01,log_weblogic_AdminServer,#### <Info> <Diagnostics> <cwn15aiopslcsmcap01> <AdminServer> <[ACTIVE] ExecuteThread: '24' for queue: 'weblogic.kernel.Default (self-tuning)'> <<WLS Kernel>> <> <b2a01c3c-2ee5-4376-a648-e556046a9b16-000001fb> <93> <[severity-value: 64] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-320145> <Size based data retirement operation completed on archive EventsDataArchive. Retired 0 records in 1 ms.> 
G3BKRncBf14fVP2SQ4cB,2021-01-28T00:00:06.936Z,lcsopap03,log_weblogic_gc_AdminServer.log.2," 855967.704: [GC (Allocation Failure) [PSYoungGen: 679808K->8320K(685056K)] 1389537K->718081K(2083328K), 0.0092686 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] "
lXBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
mnBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1550 "
m3BPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
nXBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
onBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
pHBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=thread&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 80 "
pnBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1550 "
rHBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
sHBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=thread&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 80 "
snBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
s3BPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
uXBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
unBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
vXBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
wHBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2077 "
wnBPRncBf14fVP2SyYec,2021-01-28T00:06:09.073Z,gjjcoreap03,log_weblogic_access,"gjjcoreap03 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=thread&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 80 "
k2VPRncBfPPrtQ4PzuY5,2021-01-28T00:06:10.256Z,lcsmcap02,log_weblogic_AdminServer,"#### <Info> <WorkManager> <VM_1_49_redhat> <AdminServer> <Timer-2> <<WLS Kernel>> <> <be6a7ad8-0319-4a0c-b57a-e9e27c85bd59-00000013> <19> <[severity-value: 64] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-002959> <Self-tuning thread pool contains 0 running threads, 40 idle threads, and 1 standby threads> "
xXBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=thread&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 80 "
xnBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=servlet&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 13434 "
x3BQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1560 "
yHBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
ynBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
0XBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
0nBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1560 "
03BQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2077 "
1XBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
1nBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2076 "
2XBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=info&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 2077 "
23BQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
5HBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1560 "
5nBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=thread&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 80 "
63BQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=thread&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 80 "
7HBQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=servlet&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 13434 "
73BQRncBf14fVP2SZYfj,2021-01-28T00:06:49.081Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1560 "
knBNRncBf14fVP2S8ocu,2021-01-28T00:04:08.389Z,lcsmcap03,log_weblogic_AdminServer,"#### <Info> <WorkManager> <VM_1_22_redhat> <AdminServer> <Timer-2> <<WLS Kernel>> <> <aaa4b10c-0a38-4cbf-9968-5627bdd4bafc-00000013> <71> <[severity-value: 64] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-002959> <Self-tuning thread pool contains 0 running threads, 40 idle threads, and 1 standby threads> "
kWVORncBfPPrtQ4Pz-Ze,2021-01-28T00:05:05.013Z,lcsopap02,log_weblogic_AdminServer,"#### <Info> <WorkManager> <cwn15aiopslcsopap02> <AdminServer> <Timer-2> <<WLS Kernel>> <> <8e3cfd27-477d-43b5-959a-879c0258c3ee-00000013> <39> <[severity-value: 64] [rid: 0] [partition-id: 0] [partition-name: DOMAIN] > <BEA-002959> <Self-tuning thread pool contains 0 running threads, 40 idle threads, and 3 standby threads> "
dXBWRncBf14fVP2SC4h4,2021-01-28T00:12:59.148Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=subsystem&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 86 "
dnBWRncBf14fVP2SC4h4,2021-01-28T00:12:59.149Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=webapp&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 1560 "
eXBWRncBf14fVP2SC4h4,2021-01-28T00:12:59.149Z,gjjcoreap03,log_weblogic_access,"gjjcoreap02 - -  ""GET /WebLogicMonitor/WebLogicMonitorServlet?type=jdbcconnection&all=dXNlcm5hbWU9d2VibG9naWMmcGFzc3dvcmQ9d2VsY29tZTE%3D HTTP/1.1"" 200 477 "
